"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
1464.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.29,19.82,19.24
1465.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.45,19.91,19.32
1466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.41,19.83,19.41
1467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,19.88,19.46
1468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.76,19.72,19.51
1469.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.65,19.68,19.50
1470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.23,19.52,19.48
1471.00,0.00,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.00,14.13,19.58,19.42
1472.00,0.00,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.00,14.07,19.50,19.38
1473.00,0.00,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.27,0.00,14.01,19.50,19.34
1474.00,0.00,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.38,0.00,13.87,19.50,19.30
1475.00,0.00,0.04,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.48,0.00,13.78,19.50,19.27
1476.00,0.00,0.04,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.55,0.00,13.66,19.50,19.25
1477.00,0.00,0.05,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.62,0.00,13.49,19.50,19.23
1478.00,0.00,0.05,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.68,0.00,13.32,19.50,19.21
1479.00,0.00,0.06,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.73,0.00,13.20,19.50,19.20
1480.00,0.00,0.06,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.77,0.00,13.08,19.50,19.18
1481.00,0.00,0.07,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.82,0.00,12.82,19.50,19.17
1482.00,0.00,0.06,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.72,0.00,12.88,19.50,19.16
1483.00,0.00,0.01,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.00,14.24,19.50,19.15
1484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,19.50,19.16
1485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.86,19.79,19.18
1486.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.53,19.88,19.27
1487.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,20.16,19.36
1488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.52,20.21,19.50
1489.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,20.41,19.63
1490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.68,20.35,19.77
1491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.20,20.42,19.87
1492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,20.22,19.95
1493.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,20.16,19.96
1494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,19.94,19.93
1495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.91,20.02,19.84
1496.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.51,19.80,19.79
1497.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.15,19.87,19.70
1498.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,19.64,19.64
1499.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,11.97,19.71,19.54
1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.15,19.50,19.48
1501.00,0.00,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.26,0.00,12.23,19.54,19.38
1502.00,0.00,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.38,0.00,12.17,19.50,19.33
1503.00,0.00,0.04,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.55,0.00,12.01,19.50,19.27
1504.00,0.00,0.06,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.70,0.00,11.88,19.50,19.22
1505.00,0.00,0.06,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.81,0.00,11.79,19.50,19.19
1506.00,0.00,0.06,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.72,0.00,12.21,19.50,19.16
1507.00,0.00,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.00,14.00,19.50,19.14
1508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,19.50,19.15
1509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.56,19.80,19.17
1510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.18,19.91,19.27
1511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.25,20.20,19.38
1512.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.04,20.25,19.53
1513.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.73,20.43,19.65
1514.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,20.35,19.78
1515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,20.41,19.86
1516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.25,20.19,19.92
1517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.98,20.12,19.92
1518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,19.89,19.88
1519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,19.98,19.80
1520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,19.77,19.76
1521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.27,19.86,19.68
1522.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,19.64,19.63
1523.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,19.73,19.55
1524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.06,19.51,19.50
1525.00,0.00,0.02,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.00,13.10,19.61,19.42
1526.00,0.00,0.01,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.19,0.00,13.12,19.50,19.38
1527.00,0.00,0.03,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.35,0.00,13.11,19.50,19.32
1528.00,0.00,0.04,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.48,0.00,13.13,19.50,19.28
1529.00,0.00,0.05,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.59,0.00,13.08,19.50,19.25
1530.00,0.00,0.04,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.53,0.00,13.57,19.50,19.22
1531.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,14.76,19.50,19.21
1532.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.43,19.50,19.21
1533.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.08,19.84,19.22
1534.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.65,19.90,19.31
1535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,20.23,19.40
1536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,20.23,19.55
1537.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.26,20.46,19.66
1538.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,20.34,19.80
1539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.57,20.45,19.88
1540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.68,20.19,19.96
1541.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,20.18,19.95
1542.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,19.92,19.93
1543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.75,20.06,19.85
1544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,19.80,19.82
1545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,19.94,19.73
1546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,19.67,19.69
1547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.89,19.81,19.60
1548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,19.54,19.56
1549.00,0.00,0.01,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.17,0.00,12.67,19.67,19.47
1550.00,0.00,0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.00,12.49,19.50,19.42
1551.00,0.00,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.30,0.00,12.45,19.50,19.35
1552.00,0.00,0.04,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.48,0.00,12.31,19.50,19.29
1553.00,0.00,0.05,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.63,0.00,12.15,19.50,19.24
1554.00,0.00,0.05,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.57,0.00,12.33,19.50,19.21
1555.00,0.00,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.00,13.41,19.50,19.18
1556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,19.50,19.17
1557.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,19.81,19.18
1558.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.73,19.71,19.27
1559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.48,20.11,19.33
1560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.89,19.98,19.47
1561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,20.30,19.56
1562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.27,20.19,19.70
1563.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.02,20.39,19.79
1564.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.17,20.13,19.89
1565.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.66,20.17,19.91
1566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,19.88,19.91
1567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,20.07,19.84
1568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.91,19.78,19.81
1569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,19.96,19.73
1570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,19.66,19.70
1571.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,19.83,19.60
1572.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,19.52,19.56
1573.00,0.00,0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.24,0.00,12.05,19.69,19.46
1574.00,0.00,0.01,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.00,11.80,19.50,19.41
1575.00,0.00,0.03,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.39,0.00,11.49,19.50,19.33
1576.00,0.00,0.05,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.60,0.00,11.20,19.50,19.26
1577.00,0.00,0.06,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.77,0.00,11.05,19.50,19.21
1578.00,0.00,0.06,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.70,0.00,11.62,19.50,19.16
1579.00,0.00,0.01,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.00,13.60,19.50,19.14
1580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.08,19.50,19.14
1581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.05,19.80,19.17
1582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,19.92,19.27
1583.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.53,20.24,19.41
1584.00,0.00,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.12,20.19,20.33,19.59
1585.00,0.00,0.01,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.17,20.75,20.50,19.75
1586.00,0.00,0.02,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.31,21.10,20.50,19.92
1587.00,0.00,0.02,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.20,21.15,20.50,20.06
1588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.22,20.50,20.17
1589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.02,20.44,20.24
1590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.79,20.30,20.25
1591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,20.38,20.22
1592.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,20.24,20.20
1593.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.16,20.31,20.15
1594.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.92,20.16,20.12
1595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.84,20.22,20.06
1596.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.82,20.07,20.03
1597.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80,20.13,19.97
1598.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.72,19.97,19.93
1599.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.65,20.03,19.87
1600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,19.88,19.84
1601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.05,19.94,19.78
1602.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.85,19.79,19.75
1603.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,20.00,19.71
1604.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.39,20.16,19.75
1605.00,0.00,0.03,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.35,21.83,20.50,19.85
1606.00,0.00,0.10,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.20,22.99,20.50,20.01
1607.00,0.00,0.14,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.79,24.05,20.50,20.16
1608.00,0.00,0.17,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.13,24.94,20.50,20.28
1609.00,0.00,0.18,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.24,25.53,20.50,20.39
1610.00,0.00,0.17,0.00,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.12,25.93,20.50,20.48
1611.00,0.00,0.15,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.81,25.70,20.50,20.55
1612.00,0.00,0.11,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.36,24.87,20.50,20.61
1613.00,0.00,0.08,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.03,24.78,20.50,20.64
1614.00,0.00,0.08,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.06,24.70,20.50,20.67
1615.00,0.00,0.09,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.07,23.33,20.50,20.68
1616.00,0.00,0.08,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.01,22.06,20.50,20.68
1617.00,0.00,0.07,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.91,21.10,20.50,20.66
1618.00,0.00,0.06,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.79,19.99,20.50,20.63
1619.00,0.00,0.05,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.65,19.04,20.50,20.59
1620.00,0.00,0.04,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.50,18.39,20.50,20.55
1621.00,0.00,0.03,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.36,17.85,20.50,20.51
1622.00,0.00,0.02,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.23,17.45,20.50,20.48
1623.00,0.00,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.12,17.17,20.50,20.44
1624.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,17.15,20.50,20.41
1625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.37,20.50,20.39
1626.00,0.00,0.01,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.14,18.01,20.48,20.37
1627.00,0.00,0.05,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.66,19.64,20.50,20.36
1628.00,0.00,0.11,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.32,21.00,20.50,20.38
1629.00,0.00,0.15,0.00,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.91,22.07,20.50,20.42
1630.00,0.00,0.19,0.00,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.35,22.94,20.50,20.46
1631.00,0.00,0.21,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.60,23.48,20.50,20.50
1632.00,0.00,0.21,0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.65,23.59,20.50,20.54
1633.00,0.00,0.20,0.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.55,23.20,20.50,20.57
1634.00,0.00,0.17,0.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.16,22.32,20.50,20.59
1635.00,0.00,0.13,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.62,21.11,20.50,20.59
1636.00,0.00,0.08,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.99,19.52,20.50,20.58
1637.00,0.00,0.04,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.49,17.66,20.50,20.55
1638.00,0.00,0.02,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.28,16.78,20.50,20.50
1639.00,0.00,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.12,16.31,20.50,20.45
1640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.98,20.50,20.41
1641.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.76,20.48,20.37
1642.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,20.42,20.33
1643.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,20.40,20.29
1644.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,20.34,20.25
1645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.12,20.31,20.20
1646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,20.25,20.16
1647.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,20.22,20.11
1648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,20.15,20.07
1649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,20.13,20.02
1650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,20.06,19.97
1651.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,20.10,19.92
1652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,20.22,19.90
1653.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,16.98,20.37,19.92
1654.00,0.00,0.03,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.39,17.61,20.50,19.98
1655.00,0.00,0.06,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.77,18.19,20.50,20.06
1656.00,0.00,0.08,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.98,18.59,20.50,20.13
1657.00,0.00,0.08,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.06,18.81,20.50,20.19
1658.00,0.00,0.07,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.85,18.73,20.50,20.24
1659.00,0.00,0.04,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.45,18.33,20.50,20.27
1660.00,0.00,0.01,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.09,17.51,20.50,20.30
1661.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.18,20.46,20.30
1662.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,20.35,20.28
1663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.24,20.37,20.24
