"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
135.00,1.00,0.95,5.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.47,0.00,-7.68,19.50,17.88
136.00,1.00,0.94,5.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.19,2.43,0.00,-7.72,19.50,17.89
137.00,1.00,0.94,5.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.19,2.41,0.00,-7.85,19.50,17.90
138.00,1.00,0.94,5.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.19,2.40,0.00,-7.97,19.50,17.90
139.00,1.00,0.94,5.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.19,2.39,0.00,-8.12,19.50,17.91
140.00,1.00,0.94,5.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.19,2.40,0.00,-8.43,19.50,17.91
141.00,1.00,0.95,5.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.44,0.00,-9.02,19.50,17.90
142.00,1.00,0.95,5.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.49,0.00,-9.52,19.50,17.89
143.00,1.00,0.95,5.54,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.54,0.00,-9.72,19.50,17.88
144.00,1.00,0.96,5.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.60,0.00,-10.25,19.50,17.86
145.00,1.00,0.96,5.68,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.68,0.00,-11.00,19.50,17.84
146.00,1.00,0.97,5.77,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.22,2.77,0.00,-11.55,19.50,17.82
147.00,1.00,0.98,5.87,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.87,0.00,-12.07,19.50,17.80
148.00,1.00,0.99,5.97,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,2.97,0.00,-12.72,19.50,17.77
149.00,1.00,1.00,6.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.25,3.09,0.00,-13.46,19.50,17.74
150.00,1.00,1.00,6.10,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.25,3.10,0.00,-14.03,19.50,17.71
151.00,1.00,0.99,5.96,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,2.96,0.00,-14.00,19.50,17.68
152.00,1.00,0.98,5.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.83,0.00,-13.47,19.50,17.65
153.00,1.00,0.97,5.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.22,2.71,0.00,-12.43,19.50,17.64
154.00,1.00,0.96,5.66,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.66,0.00,-11.39,19.50,17.64
155.00,1.00,0.97,5.69,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.22,2.69,0.00,-11.14,19.50,17.66
156.00,1.00,0.98,5.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.85,0.00,-11.35,19.50,17.68
157.00,1.00,1.00,6.07,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.25,3.07,0.00,-12.01,19.50,17.69
