"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
2660.00,0.00,0.19,0.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.39,25.92,20.50,21.09
2661.00,0.00,0.17,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.15,24.71,20.50,21.03
2662.00,0.00,0.15,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.92,23.54,20.50,20.96
2663.00,0.00,0.13,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.68,22.42,20.50,20.90
2664.00,0.00,0.12,0.00,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.44,21.22,20.50,20.83
2665.00,0.00,0.10,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.21,20.13,20.50,20.77
2666.00,0.00,0.08,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.97,19.15,20.50,20.70
2667.00,0.00,0.06,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.75,18.31,20.50,20.64
2668.00,0.00,0.05,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.57,17.74,20.50,20.58
2669.00,0.00,0.07,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.91,18.95,20.50,20.52
2670.00,0.00,0.14,0.00,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.69,22.36,20.50,20.50
2671.00,0.00,0.21,0.00,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.62,26.12,20.50,20.52
2672.00,0.00,0.28,0.00,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.52,29.32,20.50,20.59
2673.00,0.00,0.34,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.29,31.72,20.50,20.69
2674.00,0.00,0.39,0.00,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,4.88,33.50,20.50,20.79
2675.00,0.00,0.42,0.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.20,34.75,20.50,20.89
2676.00,0.00,0.42,0.00,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.25,35.45,20.50,20.99
2677.00,0.00,0.41,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,5.06,35.63,20.50,21.08
2678.00,0.00,0.37,0.00,4.61,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,4.61,35.22,20.50,21.14
2679.00,0.00,0.32,0.00,3.98,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,3.98,34.19,20.50,21.19
2680.00,0.00,0.26,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,3.24,31.66,20.50,21.21
2681.00,0.00,0.22,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,2.78,27.91,20.50,21.20
2682.00,0.00,0.21,0.00,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.57,27.00,20.50,21.14
2683.00,0.00,0.19,0.00,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.36,26.11,20.50,21.08
2684.00,0.00,0.17,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.15,25.03,20.50,21.02
2685.00,0.00,0.15,0.00,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.93,23.84,20.50,20.96
2686.00,0.00,0.14,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.70,22.67,20.50,20.90
2687.00,0.00,0.12,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.47,21.60,20.50,20.84
2688.00,0.00,0.10,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.25,20.66,20.50,20.78
2689.00,0.00,0.08,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.04,19.89,20.50,20.72
2690.00,0.00,0.07,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.85,19.17,20.50,20.66
2691.00,0.00,0.05,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.66,18.44,20.50,20.61
2692.00,0.00,0.04,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.51,17.69,20.50,20.55
2693.00,0.00,0.07,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.89,18.91,20.50,20.51
2694.00,0.00,0.13,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.68,22.19,20.50,20.48
2695.00,0.00,0.21,0.00,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.62,26.45,20.50,20.51
2696.00,0.00,0.29,0.00,3.56,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,3.56,30.36,20.50,20.58
2697.00,0.00,0.35,0.00,4.39,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,4.39,33.12,20.50,20.69
2698.00,0.00,0.40,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,5.00,34.96,20.50,20.82
2699.00,0.00,0.43,0.00,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,5.36,36.24,20.50,20.93
2700.00,0.00,0.44,0.00,5.45,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,5.45,36.99,20.50,21.04
2701.00,0.00,0.42,0.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.29,37.20,20.50,21.13
2702.00,0.00,0.39,0.00,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,4.86,36.78,20.50,21.21
2703.00,0.00,0.34,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.25,35.72,20.50,21.26
2704.00,0.00,0.28,0.00,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.51,32.71,20.50,21.29
2705.00,0.00,0.24,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,3.03,28.63,20.50,21.27
2706.00,0.00,0.22,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,2.78,27.55,20.50,21.20
2707.00,0.00,0.20,0.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.55,26.59,20.50,21.13
2708.00,0.00,0.19,0.00,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.32,25.66,20.50,21.07
2709.00,0.00,0.17,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.10,24.72,20.50,21.01
2710.00,0.00,0.15,0.00,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.89,23.78,20.50,20.95
2711.00,0.00,0.13,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.68,22.88,20.50,20.89
2712.00,0.00,0.12,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.47,22.07,20.50,20.83
2713.00,0.00,0.10,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.28,21.25,20.50,20.78
2714.00,0.00,0.09,0.00,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.09,20.45,20.50,20.72
2715.00,0.00,0.07,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.90,19.57,20.50,20.67
2716.00,0.00,0.06,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.74,18.64,20.50,20.62
2717.00,0.00,0.09,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.11,19.97,20.50,20.57
2718.00,0.00,0.15,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.90,23.25,20.50,20.55
2719.00,0.00,0.23,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,2.86,28.14,20.50,20.57
2720.00,0.00,0.31,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,3.85,32.69,20.50,20.66
2721.00,0.00,0.38,0.00,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,4.72,35.46,20.50,20.78
2722.00,0.00,0.43,0.00,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,5.35,37.24,20.50,20.91
2723.00,0.00,0.46,0.00,5.73,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,5.73,38.45,20.50,21.04
2724.00,0.00,0.47,0.00,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,5.83,39.11,20.50,21.15
2725.00,0.00,0.46,0.00,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,5.70,39.28,20.50,21.25
2726.00,0.00,0.42,0.00,5.28,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.28,38.83,20.50,21.32
2727.00,0.00,0.37,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,4.67,37.73,20.50,21.38
2728.00,0.00,0.31,0.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,3.92,34.52,20.50,21.40
2729.00,0.00,0.27,0.00,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,3.43,30.40,20.50,21.38
2730.00,0.00,0.25,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.18,29.30,20.50,21.31
2731.00,0.00,0.24,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,2.94,28.40,20.50,21.24
2732.00,0.00,0.22,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,2.71,27.54,20.50,21.18
2733.00,0.00,0.20,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.49,26.58,20.50,21.12
2734.00,0.00,0.18,0.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.27,25.41,20.50,21.06
2735.00,0.00,0.16,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,2.04,24.21,20.50,20.99
2736.00,0.00,0.15,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.81,23.25,20.50,20.93
2737.00,0.00,0.13,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.60,22.52,20.50,20.87
2738.00,0.00,0.11,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.41,21.97,20.50,20.81
2739.00,0.00,0.10,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.24,21.49,20.50,20.76
2740.00,0.00,0.09,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.11,21.01,20.50,20.71
2741.00,0.00,0.12,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.50,22.25,20.50,20.67
2742.00,0.00,0.18,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.30,25.37,20.50,20.66
2743.00,0.00,0.26,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,3.25,30.10,20.50,20.68
2744.00,0.00,0.34,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.25,34.82,20.50,20.77
2745.00,0.00,0.41,0.00,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,5.13,37.75,20.50,20.89
2746.00,0.00,0.46,0.00,5.79,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,5.79,39.33,20.50,21.03
2747.00,0.00,0.49,0.00,6.16,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,6.16,40.37,20.50,21.16
2748.00,0.00,0.50,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,6.25,40.92,20.50,21.27
2749.00,0.00,0.48,0.00,5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,5.96,40.83,20.50,21.36
2750.00,0.00,0.44,0.00,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,5.48,40.21,20.50,21.43
2751.00,0.00,0.39,0.00,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,4.89,39.11,20.50,21.48
2752.00,0.00,0.34,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.23,36.15,20.50,21.50
2753.00,0.00,0.30,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,3.80,32.52,20.50,21.48
2754.00,0.00,0.28,0.00,3.56,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.56,31.33,20.50,21.41
2755.00,0.00,0.27,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,3.33,30.32,20.50,21.35
2756.00,0.00,0.25,0.00,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.10,29.29,20.50,21.28
2757.00,0.00,0.23,0.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,2.87,28.31,20.50,21.22
2758.00,0.00,0.21,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.66,27.44,20.50,21.16
2759.00,0.00,0.20,0.00,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.45,26.51,20.50,21.10
2760.00,0.00,0.18,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.24,25.53,20.50,21.04
2761.00,0.00,0.16,0.00,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,2.03,24.74,20.50,20.99
2762.00,0.00,0.15,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.85,24.12,20.50,20.93
2763.00,0.00,0.13,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.67,23.56,20.50,20.88
2764.00,0.00,0.12,0.00,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.55,23.43,20.50,20.83
2765.00,0.00,0.15,0.00,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.87,24.59,20.50,20.80
2766.00,0.00,0.21,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.66,27.35,20.50,20.78
2767.00,0.00,0.29,0.00,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,3.62,32.28,20.50,20.81
2768.00,0.00,0.37,0.00,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,4.63,37.19,20.50,20.89
2769.00,0.00,0.44,0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,5.50,39.39,20.50,21.02
2770.00,0.00,0.49,0.00,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,6.09,40.68,20.50,21.15
2771.00,0.00,0.51,0.00,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,6.43,41.48,20.50,21.27
2772.00,0.00,0.52,0.00,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,6.49,41.84,20.50,21.37
2773.00,0.00,0.50,0.00,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,6.29,41.75,20.50,21.45
2774.00,0.00,0.47,0.00,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,5.83,41.14,20.50,21.51
2775.00,0.00,0.42,0.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.20,40.03,20.50,21.55
2776.00,0.00,0.36,0.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,4.48,36.98,20.50,21.57
2777.00,0.00,0.32,0.00,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,4.02,33.20,20.50,21.54
2778.00,0.00,0.30,0.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,3.76,31.95,20.50,21.47
2779.00,0.00,0.28,0.00,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.51,30.94,20.50,21.40
2780.00,0.00,0.26,0.00,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,3.27,29.97,20.50,21.33
2781.00,0.00,0.24,0.00,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,3.04,28.95,20.50,21.27
2782.00,0.00,0.22,0.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,2.81,27.84,20.50,21.21
2783.00,0.00,0.21,0.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.58,26.74,20.50,21.14
2784.00,0.00,0.19,0.00,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.35,25.74,20.50,21.08
2785.00,0.00,0.17,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.13,24.86,20.50,21.02
2786.00,0.00,0.15,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.92,24.09,20.50,20.96
2787.00,0.00,0.14,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.72,23.37,20.50,20.90
2788.00,0.00,0.13,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.57,22.75,20.50,20.85
2789.00,0.00,0.15,0.00,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.89,23.90,20.50,20.80
2790.00,0.00,0.21,0.00,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.64,26.77,20.50,20.77
2791.00,0.00,0.29,0.00,3.56,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,3.56,31.33,20.50,20.79
2792.00,0.00,0.36,0.00,4.53,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,4.53,35.65,20.50,20.87
2793.00,0.00,0.43,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,5.37,38.28,20.50,20.98
2794.00,0.00,0.48,0.00,5.98,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,5.98,39.67,20.50,21.11
2795.00,0.00,0.51,0.00,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,6.32,40.54,20.50,21.22
2796.00,0.00,0.51,0.00,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,6.36,40.91,20.50,21.32
2797.00,0.00,0.49,0.00,6.13,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,6.13,40.75,20.50,21.40
2798.00,0.00,0.45,0.00,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,5.65,40.06,20.50,21.46
2799.00,0.00,0.40,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,5.00,38.79,20.50,21.50
2800.00,0.00,0.34,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.26,35.51,20.50,21.51
2801.00,0.00,0.30,0.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,3.77,31.55,20.50,21.48
2802.00,0.00,0.28,0.00,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.49,30.40,20.50,21.40
2803.00,0.00,0.26,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,3.23,29.45,20.50,21.33
2804.00,0.00,0.24,0.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,2.99,28.56,20.50,21.26
2805.00,0.00,0.22,0.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,2.76,27.71,20.50,21.19
2806.00,0.00,0.20,0.00,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.54,26.88,20.50,21.13
2807.00,0.00,0.19,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.33,25.95,20.50,21.07
2808.00,0.00,0.17,0.00,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.12,24.91,20.50,21.01
2809.00,0.00,0.15,0.00,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.91,23.93,20.50,20.95
2810.00,0.00,0.14,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.70,23.05,20.50,20.90
2811.00,0.00,0.12,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.50,22.30,20.50,20.84
2812.00,0.00,0.11,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.35,21.68,20.50,20.79
2813.00,0.00,0.13,0.00,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.65,22.78,20.50,20.74
2814.00,0.00,0.19,0.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.39,25.85,20.50,20.71
2815.00,0.00,0.27,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,3.33,30.70,20.50,20.73
2816.00,0.00,0.34,0.00,4.31,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,4.31,34.81,20.50,20.81
2817.00,0.00,0.41,0.00,5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,5.15,37.06,20.50,20.93
2818.00,0.00,0.46,0.00,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,5.74,38.61,20.50,21.05
2819.00,0.00,0.49,0.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,6.08,39.68,20.50,21.16
2820.00,0.00,0.49,0.00,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,6.14,40.21,20.50,21.26
2821.00,0.00,0.48,0.00,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,6.01,40.30,20.50,21.35
2822.00,0.00,0.44,0.00,5.53,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,5.53,39.71,20.50,21.41
2823.00,0.00,0.39,0.00,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,4.89,38.53,20.50,21.46
2824.00,0.00,0.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,4.17,35.31,20.50,21.48
2825.00,0.00,0.29,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,3.67,31.20,20.50,21.45
2826.00,0.00,0.27,0.00,3.39,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,3.39,30.00,20.50,21.37
2827.00,0.00,0.25,0.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.14,29.03,20.50,21.30
2828.00,0.00,0.23,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,2.89,28.11,20.50,21.23
2829.00,0.00,0.21,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.66,27.18,20.50,21.16
2830.00,0.00,0.19,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.44,26.21,20.50,21.10
2831.00,0.00,0.18,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.22,25.29,20.50,21.04
2832.00,0.00,0.16,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,2.01,24.44,20.50,20.98
2833.00,0.00,0.14,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,1.80,23.64,20.50,20.92
2834.00,0.00,0.13,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.61,22.91,20.50,20.87
2835.00,0.00,0.11,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,1.43,22.23,20.50,20.82
2836.00,0.00,0.10,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.29,21.65,20.50,20.77
2837.00,0.00,0.13,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.67,23.51,20.50,20.72
2838.00,0.00,0.20,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.46,26.47,20.50,20.71
2839.00,0.00,0.28,0.00,3.44,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.44,31.60,20.50,20.74
2840.00,0.00,0.36,0.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,4.47,36.49,20.50,20.83
2841.00,0.00,0.43,0.00,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,5.36,38.88,20.50,20.97
2842.00,0.00,0.48,0.00,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,6.01,40.43,20.50,21.10
2843.00,0.00,0.51,0.00,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,6.38,41.44,20.50,21.22
2844.00,0.00,0.52,0.00,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,6.46,41.92,20.50,21.33
2845.00,0.00,0.50,0.00,6.31,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,6.31,41.93,20.50,21.42
2846.00,0.00,0.47,0.00,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,5.87,41.38,20.50,21.50
2847.00,0.00,0.42,0.00,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,5.22,40.26,20.50,21.54
2848.00,0.00,0.36,0.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,4.47,36.92,20.50,21.56
2849.00,0.00,0.32,0.00,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,4.01,33.29,20.50,21.54
2850.00,0.00,0.30,0.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,3.77,32.41,20.50,21.47
2851.00,0.00,0.28,0.00,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,3.55,31.59,20.50,21.41
2852.00,0.00,0.27,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,3.33,30.47,20.50,21.35
2853.00,0.00,0.25,0.00,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.10,29.28,20.50,21.28
2854.00,0.00,0.23,0.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,2.87,28.28,20.50,21.22
2855.00,0.00,0.21,0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,2.65,27.30,20.50,21.16
2856.00,0.00,0.19,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,2.44,26.39,20.50,21.10
2857.00,0.00,0.18,0.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,2.23,25.49,20.50,21.04
2858.00,0.00,0.16,0.00,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,2.02,24.62,20.50,20.98
2859.00,0.00,0.15,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.82,23.79,20.50,20.93
